site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
797 London Road,yes,,2018-11-30,,0.15,71,71,Change of use from Class B1a offices to 71 flats (60x studios and 11 x one bedroom). https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=OZ1P2UJL0MG00&activeTab=summary,local-authority-eng:CRY,not owned by a public authority,2018-01-08,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=OZ1P2UJL0MG00&activeTab=summary,permissioned,other,17/05535/GPDO,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=OZ1P2UJL0MG00&activeTab=summary,2017-12-31
100 Brighton Road,yes,,2018-11-30,,0.22,37,10,Mixed use residential and retail development. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,410,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31
"Palmerston House, 814 Brighton Road",yes,,2018-11-30,,0.07,18,4,Residential redevelopment. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,411,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31
"Challenge House, 618 Mitcham Road",yes,,2018-11-30,,0.8,136,36,Residential redevelopment or conversion. Conversion would need to adhere to Local Plan and London Plan Standards to improve the sustainability of the development.. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,416,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31
"Stonemead House, 95 London Road",yes,,2018-11-30,,0.16,64,23,Residential. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,417,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31
"Masonic Hall car park, 1- 1B Stanton Road",yes,,2018-11-30,,0.15,39,7,Residential development. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,471,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31
"Land and car park at rear of The Beehive Public House, 45A Woodside Green",yes,,2018-11-30,,0.15,25,7,Residential development. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,486,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31
"Corinthian House, 17 Lansdowne Road",yes,,2018-11-30,,0.21,85,30,"Retention of offices with residential conversion, and/or hotel (with healthcare facility if required by the NHS). https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,489,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31
"Pinnacle House, 8 Bedford Park",yes,,2018-11-30,,0.31,125,44,Mixed use of residential with offices (or a healthcare facility if required by the NHS) on the ground floor. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,493,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31
"Croydon University Hospital Site, London Road",,,2018-11-30,,8.17,290,77,Consolidation of the hospital uses on a smaller area of the site with enabling residential development on remaining part subject to there being no loss of services provided by the hospital in terms of both quantity and quality. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,owned by a public authority,,,not permissioned,,499,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31
"Stroud Green Pumping Station, 140 Primrose Lane",,,2018-11-30,,0.72,68,26,Residential development (including the conversion of the Locally Listed pumping station) if the site is no longer required for its current use in the future. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,504,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31
"Surface car park, Wandle Road",yes,,2018-11-30,,0.6,40,0,Bus stand underneath the flyover and a district energy centre and residential development on the remainder of the car park. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,owned by a public authority,,,not permissioned,,522,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31
"Purley Back Lanes, 16-28 Pampisford Road",yes,,2018-11-30,,0.54,91,0,Residential development and public car park including new industrial units to replace those currently on the site. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,mixed ownership,,,not permissioned,,683,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31
"Kempsfield House, 1 Reedham Park Avenue",yes,,2018-11-30,,0.48,12,12,Residential development with community use. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,owned by a public authority,,,not permissioned,,937,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31
"Waitrose, 110-112 Brighton Road",yes,,2018-11-30,,0.265,90,55,"Residential, retail, car parking (and healthcare facility if required by the NHS). https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,945,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31
"Stubbs Mead Depot, Factory Lane",,,2018-11-30,,2.71,440,157,Mixed residential and employment (industry and warehousing). https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,owned by a public authority,,,not permissioned,,946,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31
"Norfolk House, 01-28 Wellesley Road",yes,,2018-11-30,,0.708,255,125,"Mixed use development to include retail, residential, office and hotel uses.. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,950,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31
1485-1489 London Road,yes,,2018-11-30,,0.1664,22,15,Redevelopment for residential and retail. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,951,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31
"Oban House, 46 Bramley Hill",,,2018-11-30,,0.29,61,61,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,17080087,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31
"Toby Carvery, Brantwood Road",,,2018-11-30,,0.37,30,27,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,17080088,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31
Car Showrooms Brighton Road,,,2018-11-30,,1.2,96,86,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,17080089,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31
"Renault Croydon, 305 Brighton Road",,,2018-11-30,,0.84,122,122,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,17080091,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31
Bupa Nursing Home,,,2018-11-30,,0.7,70,70,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,17080098,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31
Land North East Of Barrie Close (Coulsdon Community Centre) Chipstead Valley Road CR5 3BE,yes,,2017-12-31,,0.54,33,33,"Demolition of existing community centre and erection of 33 residential units comprising 4 one bedroom flats, 12 two bedroom flats and 17 three bedroom houses, together with provision of car parking, landscaping and other associated works.. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage",local-authority-eng:CRY,owned by a public authority,2018-04-05,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,17/06216/FUL,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2017-12-31
"Motor Village Croydon, 121 Canterbury Road",,,2018-11-30,,0.35,28,28,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,17080144,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31
"Old Waddon Goods Yard, Purley Way",,,2018-11-30,,0.85,191,133,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,17080148,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31
"AIG Building, 2-8 Altyre Road",,,2018-11-30,,0.13,59,59,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,17080149,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31
The Forestdale Centre,,,2018-11-30,,0.4371138294672588,35,35,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,17080152,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31
45 Lansdowne Road,,,2018-11-30,,0.26,117,117,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,17080173,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31
20-28 Addiscombe Road (Go Ahead House & Easy Hotel),,,2018-11-30,,0.13,59,59,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,17080174,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31
Direct Line House,,,2018-11-30,,0.28,126,113,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,17080200,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31
140 & 140a Hermitage Road,,,2018-11-30,,0.43,62,62,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,17080241,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31
"Sainsburys, Trafalgar Way",,,2018-11-30,,0.83,120,108,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,17080249,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31
Blackhorse Lane Station,,,2018-11-30,,0.40748652035401745,61,61,,local-authority-eng:CRY,owned by a public authority,,,not permissioned,,17080267,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31
Shirley Wyevale Garden Centre,,,2018-11-30,,0.39,31,31,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,17080371,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31
Waitrose,,,2018-11-30,,0.73,47,47,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,17080439,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31
West Croydon Bus Station,,,2018-11-30,,0.3151090773445468,142,142,,local-authority-eng:CRY,owned by a public authority,,,not permissioned,,17080450,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31
"Strand House, Zion Road",,,2018-11-30,,0.26,59,59,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,17080464,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31
