site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
The Cocoa Works Haxby Road,yes,,2017-12-21,,2.35,0,0,17/00284/FULM. Conversion and extension of the former Confectionery blocks to 258no. apartments; demolition of buildings and extension to accommodate concierge and community room; erection of convenience store,local-authority-eng:YOR,not owned by a public authority,2017-09-14,https://www.york.gov.uk/SearchPlanningApplications,permissioned,full planning permission,POINT(-1.07857 53.974409),BR-024,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2017-12-21
Pizza Hut Ltd 10 Pavement,yes,,2017-12-21,,0.03,0,0,"17/00835/FUL. Change of use of first, second and third floors(use Class A3) to 8no. residential units (Use Class C3)",local-authority-eng:YOR,not owned by a public authority,2017-06-09,https://www.york.gov.uk/SearchPlanningApplications,permissioned,full planning permission,POINT(-1.079773 53.958527),BR-002,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2017-12-21
The Fleeting Arms 54 Gillygate,yes,,2019-10-20,,0.07,0,0,17/00580/FULM. Conversion of ground floor public house (use class A4) to retail (use class A1) with new shop front and change of use of first and second floors to student residential accommodation (18no. studio apartments) with first floor rear extension,local-authority-eng:YOR,not owned by a public authority,2017-10-06,https://www.york.gov.uk/SearchPlanningApplications,permissioned,full planning permission,POINT(-1.083612 53.964174),BR-010,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
Ryedale House 58-60 Piccadilly,yes,,2019-10-20,,0.24,0,0,16/02022/ORC. Proposed change of use from offices to 73 apartments (use class C3) under Class O Part 3 Schedule 2 of Article 3 of The Town and Country Planning (General Permitted Development) Order 2015,local-authority-eng:YOR,not owned by a public authority,2016-12-23,https://www.york.gov.uk/SearchPlanningApplications,permissioned,other,POINT(-1.077393 53.955876),BR-017,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
Hudson House Toft Green,yes,,2019-10-20,,0.55,0,0,"17/00576/FULM. Erection of 4 no. buildings comprising 127no. flats (C3), office (B1a) use and office or restaurant (B1 or A3) uses following the demolition of existing office building (B1a)",local-authority-eng:YOR,not owned by a public authority,2017-08-23,https://www.york.gov.uk/SearchPlanningApplications,permissioned,full planning permission,POINT(-1.090775 53.957218),BR-021,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
Coal Yard 11 Mansfield Street,yes,,2019-10-20,,0.16,0,0,15/01571/FULM. Erection of four storey block for student accommodation (84 units) following demolition of existing building,local-authority-eng:YOR,not owned by a public authority,2016-11-23,https://www.york.gov.uk/SearchPlanningApplications,permissioned,full planning permission,POINT(-1.071915 53.961676),BR-015,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
Land Registry James House James Street,yes,,2019-10-20,,0.48,0,0,17/00474/ORC. Proposed change of use from offices (use class B1a) to 60no. apartments (use class C3) under Class O Part 3 Schedule 2 of Article 3 of The Town and Country Planning (General Permitted Development) Order 2015 (previously approved app: 16/02631/ORC),local-authority-eng:YOR,not owned by a public authority,2017-04-12,https://www.york.gov.uk/SearchPlanningApplications,permissioned,other,POINT(-1.067122 53.956551),BR-019,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
Buildmark House George cayley Drive,yes,,2019-10-20,,0.11,0,0,17/00732/FUL. Erection of three storey building comprising 8no. Apartments,local-authority-eng:YOR,not owned by a public authority,2017-06-09,https://www.york.gov.uk/SearchPlanningApplications,permissioned,full planning permission,POINT(-1.098597 53.986021),BR-011,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
Former Saxon House 71-73 Fulford Road,yes,,2019-10-20,,0.05,0,0,15/02888/FUL. Conversion of guesthouse (use Class C1) to 10no. flats (use class C3),local-authority-eng:YOR,not owned by a public authority,2017-11-15,https://www.york.gov.uk/SearchPlanningApplications,permissioned,full planning permission,POINT(-1.074869 53.950113),BR-008,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
Arabesque House Monks Cross Drive Huntington,yes,,2017-12-21,,0.18,0,0,17/01369/ORC. Proposed change of use of units 1 to 6 Arabesque House from offices (use class B1a) to 56 flats (use class C3) under Class O Part 3 Schedule 2 of Article 3 of The Town and Country Planning (General Permitted Development) Order 2015,local-authority-eng:YOR,not owned by a public authority,2017-07-31,https://www.york.gov.uk/SearchPlanningApplications,permissioned,other,POINT(-1.04766 54.054171),BR-016,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2017-12-21
Rear Of 25 Bootham,yes,,2017-12-21,,0.04,0,0,17/01445/FUL. Erection of three storey building to accommodate ground floor office and 8no. residential units and single storey rear extension to 25/27 Bootham following demolition of existing extensions,local-authority-eng:YOR,not owned by a public authority,2017-11-13,https://www.york.gov.uk/SearchPlanningApplications,permissioned,full planning permission,POINT(-1.085747 53.963454),BR-006,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2017-12-21
The Falcon Tap 94 Micklegate,yes,,2017-12-21,,0.04,0,0,"17/01468/FULM. External alterations relating to retained ground floor public house and renovation of upper floors to form two flats, and demolition of extensions and construction of two residential blocks to rear forming 9no flats",local-authority-eng:YOR,not owned by a public authority,2017-11-13,https://www.york.gov.uk/SearchPlanningApplications,permissioned,full planning permission,POINT(-1.089515 53.956984),BR-005,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2017-12-21
Smiths Gore 48 Bootham,yes,,2017-12-21,,0.12,0,0,17/01541/ORC. Proposed change of use of 46-48 Bootham from offices (use class B1a) to 11no. dwellings (use class C3) under Class O Part 3 Schedule 2 of Article 3 of The Town and Country Planning (General Permitted Development) Order 2015 as amended,local-authority-eng:YOR,not owned by a public authority,2017-08-17,https://www.york.gov.uk/SearchPlanningApplications,permissioned,other,POINT(-1.087644 53.96381),BR-012,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2017-12-21
Environment Agency Coverdale House Aviator Court,yes,,2017-12-21,,0,0,0,17/01570/ORC. Proposed change of use from offices to form 29no. apartments (use class C3) under Class O Part 3 Schedule 2 of Article 3 of The Town and Country Planning (General Permitted Development) Order 2015 as amended,local-authority-eng:YOR,not owned by a public authority,2017-10-02,https://www.york.gov.uk/SearchPlanningApplications,permissioned,other,POINT(-1.103337 53.987566),BR-020,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2017-12-21
Alma House 15 Alma Terrace,yes,,2017-12-21,,0.04,0,0,17/01763/FUL. Conversion of guest house (use class C1) to 7no. residential units (use class C3) with associated private gardens and external alterations to include installation of rooflights.,local-authority-eng:YOR,not owned by a public authority,2017-10-31,https://www.york.gov.uk/SearchPlanningApplications,permissioned,full planning permission,POINT(-1.075679 53.947261),BR-004,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2017-12-21
Fiesta Latina 14 Clifford Street,yes,,2019-10-20,,0.04,0,0,"17/02224/FULM. Conversion of basement and ground floor from restaurant (use class A3) to office use (use class B1), and upper floors from office (use class B1) to 10no. dwellings (use class C3). Construction of roof extension, second floor rear extension and alteration",local-authority-eng:YOR,not owned by a public authority,2018-01-12,https://www.york.gov.uk/SearchPlanningApplications,,full planning permission,POINT(-1.081964 53.956612),BR-027,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
Simons Auto Services 17 Mansfield Street,yes,,2019-10-20,,0.02,0,0,17/02991/FULM. Erection of 4-storey residential block with 10no. flats and associated parking following demolition of car repair garage,local-authority-eng:YOR,not owned by a public authority,2018-09-12,https://www.york.gov.uk/SearchPlanningApplications,,full planning permission,POINT(-1.072744 53.961422),BR-026,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
"Hungate Development Site (Blocks D, F, & H)",yes,,2017-12-21,,1.57,0,0,"15/01709/OUTM. Outline consent for Blocks G (see BR-026 for Reserved matters approval) and H (179 homes TBC) for either C3/C2 and flexible commercial uses. Full application for Block D (186 homes); and Block F (101homes), community centre and multi-storey car park",local-authority-eng:YOR,not owned by a public authority,2006-07-18,https://www.york.gov.uk/SearchPlanningApplications,,outline planning permission,POINT(-1.075113 53.959076),BR-025b,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2017-12-21
Hungate Development Site (Block G),yes,,2017-12-21,,0.25,0,0,17/03032/REMM. Reserved matters application for Block G comprising 196 residential units with commercial floorspace at ground floor (retail/leisure uses),local-authority-eng:YOR,not owned by a public authority,2018-02-19,https://www.york.gov.uk/SearchPlanningApplications,,reserved matters approval,POINT(-1.075113 53.959076),BR-025a,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2017-12-21
Bank of Scotland 6 Nessgate,yes,,2019-10-20,,0.04,0,0,"17/02451/ORC. Proposed change of use of first, second and third floor offices (use class B1) to 16no. residential units (use class C3), under Class O Part 3 Schedule 2 of Article 3 of The Town and Country Planning (General Permitted Development) Order 2015 as amended",local-authority-eng:YOR,not owned by a public authority,2017-12-11,https://www.york.gov.uk/SearchPlanningApplications,,other,POINT(-1.082219 53.957531),BR-028,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
Proposed Hotel 46-50 Piccadilly (Residential Part,yes,,2019-10-20,,0.07,0,0,17/00429/FULM. Erection of part 5/part 6 storey hotel (140 bedrooms) with ground floor restaurant and 5 storey building comprising 8 no. apartments (class C3),local-authority-eng:YOR,not owned by a public authority,2017-12-18,https://www.york.gov.uk/SearchPlanningApplications,,full planning permission,POINT(-1.077765 53.956292),BR-029,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
Thomas Dick Ltd Hallfield Road,yes,,2019-10-20,,0.07,0,0,"17/02576/FULM. Erection of three storey building comprising of 14 no. residential units with associated parking, external refuse storage and private amenity areas following demolition of existing building",local-authority-eng:YOR,not owned by a public authority,2018-10-08,https://www.york.gov.uk/SearchPlanningApplications,,full planning permission,POINT(-1.068657 53.961525),BR-030,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
23 Piccadilly,yes,,2019-10-20,,0.11,0,0,17/02624/ORC. Proposed change of use of office (use class B1) to 24no. residential units (use class C3) under Class O Part 3 Schedule 2 of Article 3 of The Town and Country Planning (General Permitted Development) Order 2015 as amended,local-authority-eng:YOR,not owned by a public authority,2017-12-28,https://www.york.gov.uk/SearchPlanningApplications,,other,POINT(-1.076786 53.956473),BR-031,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
Nova 2 George Cayley Drive,yes,,2019-10-20,,0.11,0,0,18/00739/FUL. Erection of three storey building forming 9no. apartments.,local-authority-eng:YOR,not owned by a public authority,2018-07-13,https://www.york.gov.uk/SearchPlanningApplications,,full planning permission,POINT(-1.098274 53.986144),BR-032,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
York Post Office Employees Social Club 26 Marygate,yes,,2019-10-20,,0.12,0,0,18/01865/FUL. Erection of 5no. dwellings following demolition of Post Office Club function room and conversion of existing warehouse into 2no. Dwellings,local-authority-eng:YOR,not owned by a public authority,2018-10-17,https://www.york.gov.uk/SearchPlanningApplications,,full planning permission,POINT(-1.088785 53.963198),BR-033,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
Land to West of Block D Aviator Court,yes,,2019-10-20,,0.13,0,0,17/03067/FUL. Erection of two storey building comprising of 6no. residential apartments with associated parking and landscaping,local-authority-eng:YOR,not owned by a public authority,2018-03-05,https://www.york.gov.uk/SearchPlanningApplications,,full planning permission,POINT(-1.103014 53.9884),BR-034,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
Shepherd Engineering Services Mill Mount,yes,,2019-10-20,,0.37,0,0,18/00339/ORC. Proposed change of use from offices to 21no. apartments (use class C3) under Class O Part 3 Schedule 2 of Article 3 of The Town and Country Planning (General Permitted Development) Order 2015,local-authority-eng:YOR,not owned by a public authority,2018-04-06,https://www.york.gov.uk/SearchPlanningApplications,,other,POINT(-1.094288 53.95196),BR-035,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
British Sugar Corporation Ltd Plantation Drive,yes,,2019-10-20,,39.62,0,0,"15/00524/OUTM. Outline application for the development of the site comprising up to 1,100 residential units, community uses (D1/D2) and new public open space with details of access and demolition of the Former Manor School buildings. This is a draft housing allocatio",local-authority-eng:YOR,not owned by a public authority,2018-09-28,https://www.york.gov.uk/SearchPlanningApplications,,outline planning permission,POINT(-1.126339 53.971368),BR-037a,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
Former Gas Works 24 Heworth Green (Phases I & II),yes,,2019-10-20,,3.54,0,0,This is a draft housing allocation site (H1),local-authority-eng:YOR,not owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,other,POINT(-1.070044 53.964919),BR-038,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
Burnholme School,yes,,2019-10-20,,1.9,0,0,This is a draft housing allocation site (H3),local-authority-eng:YOR,owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,other,POINT(-1.048097 53.964075),BR-039,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
Bootham Crescent Football Ground,yes,,2019-10-20,,1.72,0,0,This is a draft housing allocation site (H7),local-authority-eng:YOR,not owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,other,POINT(-1.088304 53.969487),BR-040,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
Askham Bar Park&Ride,yes,,2019-10-20,,1.57,0,0,This is a draft housing allocation site (H8),local-authority-eng:YOR,owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,other,POINT(-1.114843 53.933439),BR-041,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
Former Oak Haven EPH 144 Acomb Road,yes,,2019-10-20,,0.33,0,0,This is a draft housing allocation site (H20),local-authority-eng:YOR,owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,other,POINT(-1.118935 53.956377),BR-042,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
Willow House EPH Long Close Lane,yes,,2019-10-20,,0.2,0,0,This is a draft housing allocation site (H52),local-authority-eng:YOR,owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,other,POINT(-1.071633 53.954791),BR-043,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
Land at Layerthorpe,yes,,2019-10-20,,0.2,0,0,This is a draft housing allocation site (H55),local-authority-eng:YOR,not owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,other,POINT(-1.071181 53.962592),BR-044,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
Terry's Extension Site - Land to Rear of Factory,yes,,2019-10-20,,0.6,0,0,18/02582/FULM. This is a draft housing allocation site (Part of ST16) Application for 123 apartments submitted but not yet determined,local-authority-eng:YOR,not owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,other,POINT(-1.089523 53.939853),BR-046b,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
Terry's Extension Site - Clock Tower,yes,,2019-10-20,,0.14,0,0,16/01646/FULM. This is a draft housing allocation site (Part of ST16) Conversion of Clock Tower and former Boiler House to form 22no. apartments with Museum Space and associated car parking,local-authority-eng:YOR,not owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,other,POINT(-1.089953 53.941069),BR-046a,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
Terry's Extension Site - Car Park,yes,,2019-10-20,,1.3,0,0,This is a draft housing allocation site (Part of ST16),local-authority-eng:YOR,not owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,other,POINT(-1.08657 53.940679),BR-046c,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
York Central Leeman Road,yes,,2019-10-20,,35,0,0,This is a draft housing allocation site (ST5),local-authority-eng:YOR,not owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,other,POINT(-1.094592 53.95952),BR-045,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
The Cocoa Works Haxby Road (Phase II),yes,,2019-10-20,,4.7,0,0,"18/01011/OUTM. This is a draft housing allocation site (Part of ST17) Outline planning application with all matters reserved except for means of access for a mix of uses including 425no. dwellings, offices, retail, a creche and community uses",local-authority-eng:YOR,not owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,other,POINT(-1.080091 53.974565),BR-024,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
Former Lowfield School Dijon Avenue,yes,,2019-10-20,,1.1,0,0,"17/02429/OUTM. Outline application for 165 dwellings (reduced down to 25 following approval of BR-038 above), care home , health and public service building",local-authority-eng:YOR,owned by a public authority,2018-08-21,https://www.york.gov.uk/SearchPlanningApplications,,outline planning permission,POINT(-1.125751 53.951402),BR-036b,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
Former Lowfield School Dijon Avenue,yes,,2019-10-20,,1.1,0,0,"17/02428/FULM. Outline application for 165 dwellings (reduced down to 25 following approval of BR-038 above), care home , health and public service building",local-authority-eng:YOR,owned by a public authority,2018-08-21,https://www.york.gov.uk/SearchPlanningApplications,,outline planning permission,POINT(-1.125751 53.951402),BR-036a,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
Castle Mills Car Park,yes,,2019-10-20,,0.27,0,0,17/01499/FUL. Agreed by CYC Executive for residential development at April 2018 meeting,local-authority-eng:YOR,owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,other,POINT(-1.077239 53.955272),BR-047,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
Site Of 17 To 21 Piccadilly,yes,,2019-10-20,,0.11,0,0,Agreed by CYC Executive for residential development at April 2018 meeting. N.B. This site has temporary mixed use consent through 17/00274/FUL that expires in June 2020.,local-authority-eng:YOR,owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,other,POINT(-1.077525 53.956803),BR-048,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
British Sugar Corporation Ltd Plantation Drive,yes,,2019-10-20,,0,0,0,"Outline application for the development of the site comprising up to 1,100 residential units, community uses (D1/D2) and new public open space with details of access and demolition of the Former Manor School buildings. This is a draft housing allocatio",local-authority-eng:YOR,not owned by a public authority,2018-09-28,https://www.york.gov.uk/SearchPlanningApplications,,outline planning permission,POINT(-1.126472 53.971348),BR-037b,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
